"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_id"
4.76830171629208,13.8863929230126,32.001969324072,1.01546563520384e-08,1.40094435476357e-06,11.060625134332,"ENSMUSG00000099250.1"
8.27778758614171,5.69595612351906,31.9493154803668,1.02692488988925e-08,1.4026714881293e-06,9.95527596510057,"ENSMUSG00000103788.1"
4.2606240984925,7.28554208633832,31.905140508371,1.03665317485395e-08,1.4026714881293e-06,11.0014589137613,"ENSMUSG00000029190.15"
4.76122633824296,6.63043354511497,31.7752766724194,1.06586877922175e-08,1.42741228911568e-06,10.8978608657142,"ENSMUSG00000090946.3"
5.95432634609764,5.99819913814384,31.7345464984987,1.07522528884496e-08,1.42741228911568e-06,10.6651337121913,"ENSMUSG00000034127.10"
5.48327628604822,6.15552821809425,31.4543081351721,1.14221190144401e-08,1.49338693285631e-06,10.7059020203702,"ENSMUSG00000029512.7"
4.80205458196403,8.63107886639978,31.4384349219183,1.14614687854237e-08,1.49338693285631e-06,10.9530160303632,"ENSMUSG00000040435.10"
6.59424769251608,6.3835381172957,31.3851625728089,1.15946703291776e-08,1.49688257680906e-06,10.6332791470849,"ENSMUSG00000027078.10"
5.4353239538567,6.20073915699673,31.1231813656471,1.22760733455231e-08,1.57044458289274e-06,10.6588528682826,"ENSMUSG00000027330.12"
7.02269086082601,7.66770711264237,31.0588867035214,1.24502361004664e-08,1.57837587752939e-06,10.7807728876,"ENSMUSG00000051839.6"
5.7163543811524,6.74803519764952,31.0154547227308,1.25694867168068e-08,1.5792662239188e-06,10.7214684293615,"ENSMUSG00000020235.12"
7.5940605524624,5.83007337740005,30.9565065821113,1.27334378736257e-08,1.58250962387092e-06,10.1517142535583,"ENSMUSG00000045730.3"
8.09640466308652,6.5353797795524,30.9030281923638,1.28842972829035e-08,1.58250962387092e-06,10.3346804774048,"ENSMUSG00000020490.12"
3.70833566651772,8.30481351754891,30.8860302592781,1.29326752945676e-08,1.58250962387092e-06,10.8369392878771,"ENSMUSG00000029106.10"
7.38082762618908,6.50195966590767,30.7672776554561,1.32765202104772e-08,1.61057924484341e-06,10.4346892171722,"ENSMUSG00000018983.9"
5.54532076618002,5.89188693339201,30.7206519414284,1.34143765403803e-08,1.61339407415582e-06,10.5006562259641,"ENSMUSG00000026317.7"
8.35873853321043,6.16919516570583,30.6027096644251,1.37704691046784e-08,1.64218679017825e-06,10.0630996783386,"ENSMUSG00000007659.14"
4.2547479152798,7.43631441426833,30.5384534539535,1.39690204258389e-08,1.64784467034497e-06,10.7340669378515,"ENSMUSG00000042350.9"
4.63246130244438,8.25797791871992,30.5030074610039,1.40799501508385e-08,1.64784467034497e-06,10.7503712122539,"ENSMUSG00000022051.11"
5.45776174018649,7.04133958960883,30.4517868686994,1.42420336290122e-08,1.64784467034497e-06,10.6653879229216,"ENSMUSG00000026455.10"
6.31596407839313,6.19619348004099,30.4263938568764,1.4323179188594e-08,1.64784467034497e-06,10.4406311581465,"ENSMUSG00000030217.2"
5.33545161420213,7.04272597198077,30.4014461175357,1.44034177410767e-08,1.64784467034497e-06,10.6583920733417,"ENSMUSG00000044792.6"
5.45415102271921,6.87850612088455,30.3412782180407,1.45990599233541e-08,1.6481998676485e-06,10.6239547789655,"ENSMUSG00000037788.10"
10.6655607480129,6.83741750486858,30.293668783615,1.47560247925942e-08,1.6481998676485e-06,9.60811038748369,"ENSMUSG00000020641.11"
3.72639568989999,8.12525671333854,30.2677386656177,1.48423268370804e-08,1.6481998676485e-06,10.7010822232517,"ENSMUSG00000040713.8"
4.68776227661799,6.80819255427495,30.2272337237356,1.49782966356612e-08,1.6481998676485e-06,10.6199484185304,"ENSMUSG00000032596.10"
7.01003381435343,5.49707633673255,30.2231294841,1.4992153429435e-08,1.6481998676485e-06,9.97183295935105,"ENSMUSG00000024663.13"
5.09426607693426,6.15107651559299,30.0301943809906,1.5660415280458e-08,1.70832064981864e-06,10.4692652674796,"ENSMUSG00000039770.5"
4.06246266893854,8.87640631623901,29.9505839864973,1.59460511167962e-08,1.72609870242736e-06,10.6392603183603,"ENSMUSG00000035248.8"
4.71255912273348,7.01995913612513,29.6555657571974,1.70578230424883e-08,1.82319713593233e-06,10.5176522972973,"ENSMUSG00000044768.12"
4.24182896472426,7.37023487819568,29.6442528348801,1.71021903029468e-08,1.82319713593233e-06,10.5411740418773,"ENSMUSG00000037075.6"
6.0146535269417,5.7596705333022,29.5844930712795,1.73387610336103e-08,1.83451913733056e-06,10.1846117631619,"ENSMUSG00000026027.9"
6.9827420094056,5.55966320668786,29.5300027987041,1.75577418078284e-08,1.83763164369017e-06,9.92135657143334,"ENSMUSG00000007379.11"
7.4979490334567,7.26490487573319,29.4987844426088,1.76846253705558e-08,1.83763164369017e-06,10.3829942720106,"ENSMUSG00000022957.15"
4.63187440015909,7.05624229553835,29.4354947139722,1.79450945860823e-08,1.83763164369017e-06,10.4742087185907,"ENSMUSG00000022280.8"
3.55879647478344,9.36368447152974,29.3945876756043,1.81157842924246e-08,1.83763164369017e-06,10.5158012358503,"ENSMUSG00000021282.12"
4.977697993712,6.75732598442794,29.3592659517617,1.82646651906674e-08,1.83763164369017e-06,10.4258330385817,"ENSMUSG00000024072.8"
5.56625762337442,6.97323523744886,29.3411518966877,1.83415589392371e-08,1.83763164369017e-06,10.4209589716371,"ENSMUSG00000041528.11"
3.60381502094709,8.25367909763539,29.3212142786973,1.84266224637716e-08,1.83763164369017e-06,10.493487030388,"ENSMUSG00000031446.10"
5.08057886100459,9.94766109660774,29.2996206451566,1.8519261252709e-08,1.83763164369017e-06,10.4935341079406,"ENSMUSG00000036112.10"
4.61612343138335,6.40479034096568,29.2939983557413,1.85434688320072e-08,1.83763164369017e-06,10.386136789611,"ENSMUSG00000046404.5"
3.84266863126865,7.5762983862684,29.247533209052,1.87449240268616e-08,1.84460539095103e-06,10.4636291419335,"ENSMUSG00000028124.11"
4.64210738255735,8.42380021183855,29.1526875399124,1.91639661367093e-08,1.86163777786123e-06,10.4543317555735,"ENSMUSG00000037266.14"
4.4131035454866,8.48825082897197,29.1485263391266,1.91825950675013e-08,1.86163777786123e-06,10.454759761602,"ENSMUSG00000069516.7"
5.32086764328995,7.2796112568024,29.0220321169663,1.97589044429002e-08,1.90443358438693e-06,10.3856932460479,"ENSMUSG00000047446.14"
5.24373182097544,6.74218461185559,28.9021942902726,2.032323913414e-08,1.94277517344089e-06,10.3179536465577,"ENSMUSG00000027510.13"
4.56524238412121,6.85602579938544,28.8793650616347,2.04328258718911e-08,1.94277517344089e-06,10.3414313154954,"ENSMUSG00000029802.9"
6.44722828041594,8.06478521870147,28.8381839602468,2.0632222085241e-08,1.94856798109739e-06,10.3584882985577,"ENSMUSG00000064357.1"
5.34564184383859,6.08286157015685,28.7545667210427,2.10439843519558e-08,1.97420631867148e-06,10.1844045787781,"ENSMUSG00000031698.10"
4.73166146462234,7.4449401865427,28.6636577530453,2.15023666246292e-08,2.00384968968067e-06,10.3219912538409,"ENSMUSG00000030282.10"
4.80844997221612,6.77560116483648,28.5287483444309,2.22038385679502e-08,2.05482578293379e-06,10.2520322062454,"ENSMUSG00000030055.12"
5.08631314214843,5.78770896287012,28.5028622051079,2.23414116535581e-08,2.05482578293379e-06,10.0935853612056,"ENSMUSG00000039166.11"
3.31703171531741,9.36698861840208,28.3634130052253,2.30995213657649e-08,2.09620656254897e-06,10.2738077507565,"ENSMUSG00000014956.11"
4.11842140671608,8.78419948737873,28.3507877200641,2.31696000534076e-08,2.09620656254897e-06,10.2704974436143,"ENSMUSG00000026867.14"
5.82077172105563,5.50010639297334,28.2993182287256,2.34578195793161e-08,2.09620656254897e-06,9.89053418376496,"ENSMUSG00000039236.14"
5.51957596386358,5.85942407286691,28.2715246037226,2.3615164172887e-08,2.09620656254897e-06,10.0357854464954,"ENSMUSG00000033416.10"
3.53356328007528,8.22440628460002,28.2682747059413,2.36336411871363e-08,2.09620656254897e-06,10.2492141701636,"ENSMUSG00000004591.12"
4.48113382790239,6.47434442261507,28.2592375425052,2.36851082607509e-08,2.09620656254897e-06,10.1752502138968,"ENSMUSG00000028211.7"
4.30331595901141,7.10011714808753,28.2167197445785,2.39289775041822e-08,2.10382411436809e-06,10.2113966762802,"ENSMUSG00000027187.6"
13.5258598976891,7.00456389980583,28.1923263497205,2.40701877780886e-08,2.10382411436809e-06,8.3633673305697,"ENSMUSG00000052305.5"
4.44139950822565,7.9087740417905,28.1379329796981,2.43885129661385e-08,2.1184886077747e-06,10.2134184412559,"ENSMUSG00000019877.6"
4.88919130442331,10.0825055508966,28.1025186043732,2.45983578958659e-08,2.12360792828604e-06,10.2109975671622,"ENSMUSG00000047139.8"
6.45774409956521,6.05121864458832,28.0577834574406,2.48663933505594e-08,2.13365784895776e-06,9.92906043962674,"ENSMUSG00000023995.7"
4.26356811403527,7.77863585113606,27.8019675573993,2.64649156147637e-08,2.2518370679113e-06,10.132641556301,"ENSMUSG00000003031.10"
4.41388368155102,7.17271967066531,27.7867365287494,2.65637402837746e-08,2.2518370679113e-06,10.1139308837928,"ENSMUSG00000039697.11"
4.79473887762996,6.22582377138203,27.693717490359,2.71765315886371e-08,2.28998893721738e-06,10.0134430391004,"ENSMUSG00000097119.1"
3.40595844455418,8.66805754475382,27.6265279430152,2.76292350476264e-08,2.30309192660133e-06,10.0952123113522,"ENSMUSG00000039361.9"
3.96580420986722,8.6344714063324,27.6221014088865,2.76593615403372e-08,2.30309192660133e-06,10.0941682786715,"ENSMUSG00000034160.9"
3.598405906695,7.38616023615422,27.5751297480998,2.79813728189309e-08,2.31619928416468e-06,10.0737642719134,"ENSMUSG00000058794.8"
4.76757584769573,7.05830277720437,27.5115308882466,2.8424233344789e-08,2.33003365331421e-06,10.0398502879212,"ENSMUSG00000001366.10"
4.00609766558904,7.6859958367516,27.4872545566829,2.85953895125868e-08,2.33003365331421e-06,10.056323420262,"ENSMUSG00000022742.5"
4.50044435138111,6.06855528056116,27.4802151151317,2.86452403370778e-08,2.33003365331421e-06,9.95781074436948,"ENSMUSG00000020696.14"
6.53233433332609,6.41091573488321,27.4296650715784,2.90061542466615e-08,2.34583104918977e-06,9.89750481461727,"ENSMUSG00000020034.7"
3.11506119750022,9.26617128510309,27.3953771040023,2.92539243171235e-08,2.3497764611982e-06,10.0366120886752,"ENSMUSG00000022710.13"
5.36086910430192,6.40546723394423,27.3768373610454,2.938890400589e-08,2.3497764611982e-06,9.94716685529351,"ENSMUSG00000018659.8"
3.14690196580501,11.7245904229128,27.3300389560439,2.97328053248629e-08,2.36384201430209e-06,10.0206006803311,"ENSMUSG00000031004.7"
4.18680483583694,7.44159008769212,26.9575008032764,3.26409243854869e-08,2.5804667862504e-06,9.92313710361629,"ENSMUSG00000028332.9"
3.09789617592101,9.7514841291661,26.9010163650863,3.31096930886497e-08,2.60290279968424e-06,9.91026901245688,"ENSMUSG00000035247.11"
3.93671239746098,7.89317030986482,26.8657253887331,3.34064860973514e-08,2.61164484645516e-06,9.90517521420861,"ENSMUSG00000024404.6"
3.62691110479155,9.82476351789777,26.8381748687685,3.36403003517457e-08,2.61539395883848e-06,9.89439175332445,"ENSMUSG00000027562.8"
7.13003753547733,5.51722766828271,26.7164926894676,3.46956481262421e-08,2.68262176061801e-06,9.38246667967154,"ENSMUSG00000083012.4"
3.39809763749771,7.95215245802189,26.6790706813229,3.50277920269215e-08,2.69350322078055e-06,9.85849699483801,"ENSMUSG00000032712.12"
3.99816129149017,13.3629077969725,26.6303564898649,3.54656280704029e-08,2.71234955547125e-06,9.8458782289367,"ENSMUSG00000092341.2"
3.25661265442593,7.93522442871871,26.5893069917782,3.58394430863633e-08,2.72072978972733e-06,9.835684002827,"ENSMUSG00000027706.8"
3.45913937993357,7.36317728468887,26.5759670753306,3.59618917630246e-08,2.72072978972733e-06,9.82883826886986,"ENSMUSG00000021281.11"
4.63280977731389,6.61687469589527,26.5510967554377,3.61914602377046e-08,2.7234557671924e-06,9.79121867710252,"ENSMUSG00000024646.9"
4.81716311523031,6.37230026656403,26.5109897382529,3.65652158195576e-08,2.73694530325965e-06,9.75738889401834,"ENSMUSG00000003813.11"
3.35252563434172,8.5006113929324,26.4563507894794,3.70815251521595e-08,2.76090593619676e-06,9.80031210547949,"ENSMUSG00000026554.11"
3.1055236223261,9.54157509900276,26.4079512598879,3.75458544043163e-08,2.77707564225397e-06,9.78288368614978,"ENSMUSG00000026034.13"
5.17623419479434,5.43735260058306,26.371478905786,3.79001574802136e-08,2.77707564225397e-06,9.55973121435558,"ENSMUSG00000008843.4"
3.11411790056773,9.09211918641756,26.3600006241331,3.80124514311862e-08,2.77707564225397e-06,9.77210988301033,"ENSMUSG00000089617.1"
4.69895604573834,6.88625074322006,26.3269255652464,3.83381660206237e-08,2.77707564225397e-06,9.74925342252664,"ENSMUSG00000028684.10"
4.04981919895956,6.25902552269557,26.2864362368122,3.8741252294476e-08,2.77707564225397e-06,9.71217015030655,"ENSMUSG00000032204.9"
9.57049642962225,6.46853401081244,26.2807932651775,3.87978144014641e-08,2.77707564225397e-06,9.23326567833729,"ENSMUSG00000073400.6"
3.94066545640969,6.40176983183018,26.2654574041375,3.89520109246322e-08,2.77707564225397e-06,9.71824708997837,"ENSMUSG00000035545.9"
3.1665465782704,8.22348721540697,26.2533713382726,3.9074026271726e-08,2.77707564225397e-06,9.74871924118246,"ENSMUSG00000047888.9"
2.95623261617264,10.7798409743208,26.2532920842853,3.90748278259158e-08,2.77707564225397e-06,9.74147656855875,"ENSMUSG00000017707.9"
4.61882087889896,6.53402258215425,26.1910629001736,3.97100469325654e-08,2.80803909766362e-06,9.69940987891435,"ENSMUSG00000028437.10"
